date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:43:26	97800/97800	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202026%2018:31:45%20GMT	https://html.narzotech.com/donatia/index.html	E:/charity%201/html.narzotech.com/donatia/index.html	(from )
09:43:26	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Aug%202026%2003:43:26%20GMT	https://html.narzotech.com/robots.txt		(from )
09:43:26	1230/1230	---M--	200	added ('OK')	image/webp	date:Sun,%2009%20Nov%202025%2006:07:12%20GMT	https://html.narzotech.com/donatia/images/favicon.webp	E:/charity%201/html.narzotech.com/donatia/images/favicon.webp	(from https://html.narzotech.com/donatia/index.html)
09:43:26	59348/59348	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/css/all.min.css	E:/charity%201/html.narzotech.com/donatia/css/all.min.css	(from https://html.narzotech.com/donatia/index.html)
09:43:27	232953/232953	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/css/bootstrap.min.css	E:/charity%201/html.narzotech.com/donatia/css/bootstrap.min.css	(from https://html.narzotech.com/donatia/index.html)
09:43:27	4391/4391	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Oct%202025%2009:43:25%20GMT	https://html.narzotech.com/donatia/css/nice-select.css	E:/charity%201/html.narzotech.com/donatia/css/nice-select.css	(from https://html.narzotech.com/donatia/index.html)
09:43:27	1818/1818	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/css/slick.css	E:/charity%201/html.narzotech.com/donatia/css/slick.css	(from https://html.narzotech.com/donatia/index.html)
09:43:27	19052/19052	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Oct%202025%2006:19:56%20GMT	https://html.narzotech.com/donatia/css/select2.min.css	E:/charity%201/html.narzotech.com/donatia/css/select2.min.css	(from https://html.narzotech.com/donatia/index.html)
09:43:28	839/839	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/css/animated_barfiller.css	E:/charity%201/html.narzotech.com/donatia/css/animated_barfiller.css	(from https://html.narzotech.com/donatia/index.html)
09:43:28	25533/25533	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/css/venobox.min.css	E:/charity%201/html.narzotech.com/donatia/css/venobox.min.css	(from https://html.narzotech.com/donatia/index.html)
09:43:28	2802/2802	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20Oct%202025%2006:16:43%20GMT	https://html.narzotech.com/donatia/css/scroll_button.css	E:/charity%201/html.narzotech.com/donatia/css/scroll_button.css	(from https://html.narzotech.com/donatia/index.html)
09:43:28	12690/12690	---M-Z	200	added ('OK')	text/css	date:Sun,%2009%20Nov%202025%2010:37:16%20GMT	https://html.narzotech.com/donatia/css/jquery.animatedheadline.css	E:/charity%201/html.narzotech.com/donatia/css/jquery.animatedheadline.css	(from https://html.narzotech.com/donatia/index.html)
09:43:29	119246/119246	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/css/spacing.css	E:/charity%201/html.narzotech.com/donatia/css/spacing.css	(from https://html.narzotech.com/donatia/index.html)
09:43:29	151388/151388	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20May%202026%2017:47:05%20GMT	https://html.narzotech.com/donatia/css/style.css	E:/charity%201/html.narzotech.com/donatia/css/style.css	(from https://html.narzotech.com/donatia/index.html)
09:43:30	59143/59143	---M-Z	200	added ('OK')	text/css	date:Sun,%2026%20Apr%202026%2005:57:46%20GMT	https://html.narzotech.com/donatia/css/responsive.css	E:/charity%201/html.narzotech.com/donatia/css/responsive.css	(from https://html.narzotech.com/donatia/index.html)
09:43:30	635/635	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/images/mail_icon.svg	E:/charity%201/html.narzotech.com/donatia/images/mail_icon.svg	(from https://html.narzotech.com/donatia/index.html)
09:43:30	1946/1946	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2019%20Oct%202025%2007:28:30%20GMT	https://html.narzotech.com/donatia/images/call_icon.svg	E:/charity%201/html.narzotech.com/donatia/images/call_icon.svg	(from https://html.narzotech.com/donatia/index.html)
09:43:31	4370/4370	---M--	200	added ('OK')	image/webp	date:Sun,%2026%20Apr%202026%2006:25:56%20GMT	https://html.narzotech.com/donatia/images/logo.webp	E:/charity%201/html.narzotech.com/donatia/images/logo.webp	(from https://html.narzotech.com/donatia/index.html)
09:43:31	76418/76418	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202026%2018:36:58%20GMT	https://html.narzotech.com/donatia/index_2.html	E:/charity%201/html.narzotech.com/donatia/index_2.html	(from https://html.narzotech.com/donatia/index.html)
